61.83931460190797,55.873288767412305,55.88809482724173,60.03774435032392,66.78437569318339,74.87285133177647,83.3047725406359,91.31233031535521,98.33236999547807,103.98100191541016,108.029042995302,110.37852600996848,111.04046565049794,110.11402482050471,107.76718200137839,104.21896206267411,99.72325941320742,94.55425454990473,88.99340328440303,83.31796246080194,77.79100674856454,72.65288793441141,68.11409054347314,64.34944497479592,61.4936708410969,59.638237875769846,58.82954856730066,59.06846445868723,60.311215615831316,62.471748973068316,65.42558493179968,69.01526169053977,73.05745235068025,77.35184006666532,81.6918307809974,85.87717092758976,89.72851872059982,93.10399223712739,95.91768570675049,98.16010768827982,99.92045182985021,101.41056356346235,102.99041544878855,105.19485119986348,108.76130503829336,114.65815040876623,124.1132817423204,138.6424864116707,160.07712276373059,190.59058560139965
55.87323567160638,46.569055356725585,43.4537591044209,44.73107355856337,48.90320278186118,54.74527840537485,61.2794056526036,67.74872029648395,73.59182697383221,78.4179410377983,81.98300584038952,84.16700648097321,84.95265108044259,84.40554294385947,82.65592272323556,79.88202002074104,76.29501960158814,72.12561924086185,67.61213459732244,62.99009165662574,58.48323915415676,54.29591173277004,50.6066789367469,47.56322482135147,45.278417093504686,43.82754231343279,43.24670363869518,43.53239868558012,44.642316085868515,46.4974089571042,48.9853206112748,51.96525122743333,55.274362932133954,58.735823868075386,62.16858870355645,65.39900316600688,68.2743032706785,70.67805595777463,72.54755702317925,73.89316498633707,74.81950653687818,75.54844135581516,76.44362245540833,78.03643402713351,81.0530334712821,86.44216933794087,95.40339385613333,109.41523917089216,130.26288188406033,160.0647825128981
55.888012287032325,43.45372993440833,37.38450390804792,35.93251168204006,37.639365648967214,41.31041104346514,45.98878855956718,50.92967323953053,55.57505353202578,59.529363239824306,62.53622603410622,64.45651881489903,65.24790798407048,64.94596304540755,63.64690614369465,61.492015289724804,58.65366400487255,55.32295162999071,51.69885705737397,47.97883435076801,44.35076158831362,40.98615404666634,38.034558998420835,35.619061262812465,33.83284528221702,32.73677988676354,32.35801485227421,32.68960260931635,33.6911827083095,35.290789585444145,37.387864528631326,39.85756931488868,42.55651070817839,45.32999092945829,48.02089859265834,50.48034690244822,52.58015081321355,54.227212275145575,55.37985282018781,56.066095981397666,56.40385905309813,56.6229653788032,57.08883576549124,58.327662070747465,61.05280886468245,66.19213190459413,74.91584652866004,88.66452663968084,109.17676729679806,138.51600262883585
60.03765565465437,44.73103874112712,35.9325060378178,31.941264655266423,31.337539057421964,32.956711320905015,35.863384952943306,39.32578074227786,42.79082253971137,45.86021692928625,48.267775090411305,49.85816934838658,50.5672625619336,50.40409699722659,49.434582035813946,47.76687806495465,45.538438144139946,42.90464023506502,40.02892137988238,37.074311438482255,34.19625779869966,31.536633572657593,29.218829664227087,27.343844993738458,25.987308159354143,25.197386814455967,24.993566807941534,25.366310371027794,26.27762995514786,27.66264039167436,29.432175478432328,31.476574692234863,33.670760289533064,35.88073364441516,37.97162144584581,39.81739676796133,41.31238665850833,42.38465666573029,43.01133377017686,43.235892914410215,43.187389367842115,43.10157040989725,43.34374635916902,44.43324409954948,47.06920739100315,52.1574489735649,60.83800140215317,74.51295836281497,94.87414758920204,123.93013202771544
66.78430140961427,48.903183375368826,37.63937547773821,31.33755438204389,28.615632654866204,28.338735706580337,29.593251060228795,31.66135568363825,33.996373836824205,36.19926134648267,37.99645407986827,39.21926033258205,39.784920452628285,39.67940378509229,38.94196427980205,37.65143302018987,35.914189464529045,33.85372404148802,31.601683419256005,29.29027644067537,27.045913379173726,24.98395349929342,23.20444535597926,21.78876008244697,20.797039110213518,20.266403214714956,20.20989820692921,20.616182623256464,21.4499930057209,22.65345135179814,24.14830569550395,25.839217198838014,27.61822442425182,29.3705265581375,30.981731408741325,32.346710386220366,33.38019095826894,34.029197141120676,34.287420527252834,34.211568551079836,33.93969379039481,33.71145895397058,33.89023794041714,34.98689523898065,37.685025458282325,42.86737349443138,51.64309546275763,65.37546272721374,85.70955789665459,114.59946416632738
74.87280733825173,54.745291276834905,41.31045359856216,32.95675922202645,28.338768097455613,26.350943159952294,26.101669207622763,26.887886085023638,28.170683742733672,29.552147739741486,30.75368331070058,31.595985913358163,31.980767872184515,31.874295832472853,31.292743636935484,30.28932111361064,28.943102093355265,27.349445504369214,25.611882083991077,23.835326352796983,22.12046891002683,20.559207582380623,19.23098687006859,18.199932718882337,17.512692899093963,17.196921003051102,17.260372985561844,17.690617834276054,18.455396913865115,19.503698292654008,20.76764148194343,22.165293130790815,23.604554063407704,24.988271534559317,26.22073679312598,27.21572631417075,27.906234929570928,28.25603038520785,28.273131655761972,28.025278020417318,27.657413053733762,27.411158200877253,27.646195573557634,28.863420348032378,31.729661128367297,37.1037034924957,46.063289360608906,59.93270458158804,80.31051097071031,109.0969286984764
83.30476849770639,61.279462122300174,45.988876083807554,35.86347806092817,29.593328516406473,26.101714153715875,24.519120738259517,24.157946702674963,24.48830077389721,25.11516556737479,25.757146475138143,26.226962970744353,26.41377933684271,26.26741536753252,25.784426196245477,24.9959952813806,23.957546739955433,22.73995340464171,21.422195688821375,20.085313786868937,18.807491867861245,17.66011741012335,16.70467109081801,15.990321864141151,15.552127013157587,15.409766819386277,15.566776713880245,16.01027489162516,16.711218872631434,17.6252588465577,18.694287338061258,19.848812367767096,21.01130353024928,22.100676153728273,23.038086951710284,23.75421464588726,24.19819039956201,24.34832538064802,24.224756403302308,23.904095722478814,23.53612828894984,23.362549971032422,23.73768451891374,25.151056724833325,28.251635785389226,33.8734979639994,43.06259302550461,57.10423634032486,77.55088987469207,106.24974223517347
91.3123686122126,67.74882518692175,50.92981215537293,39.32592642866075,31.661486054072157,26.88798400334781,24.157999709714204,22.79996819025837,22.2941462090821,22.25005151925143,22.38558656629175,22.507993971230462,22.49672928749351,22.288278609223198,21.862895979953464,21.233189479156863,20.43444637884386,19.516557595226914,18.537380353198387,17.55736572673777,16.635274468106218,15.824809969286434,15.172010685084388,14.71326508076163,14.473839062848128,14.466837676707655,14.692558213835582,15.138229271396995,15.778168170130812,16.574425906757824,17.478022926079575,18.430908990907483,19.368804935133085,20.22510193043854,20.93600407440681,21.447101844358258,21.72155675943941,21.7500611738069,21.5627115535317,21.242899158096407,20.943279366591014,20.90383080940228,21.471959101734683,23.124538648873568,26.49172122706659,32.38227348716464,41.81013897212688,56.02185549662681,76.52439766516909,105.11295872018673
98.33244519861182,73.59197808225872,55.57524397992529,42.79102256020997,33.996559925260954,28.170838075631764,24.488410609017592,22.294203293684404,21.079615722293966,20.460194874205627,20.15508487529587,19.96839142218232,19.772535945521668,19.493615275714546,19.098728798970114,18.58518811193062,17.97148506582016,17.289863583864644,16.58031927648699,15.885838871879969,15.248688790481538,14.707568446057849,14.295458470471203,14.038016158505343,13.95239892747486,14.046430222690105,14.318059628480114,14.755108448327519,15.335332078335341,16.026869500870816,16.78918658121256,17.57465202920139,18.330911511089653,19.0042452038615,19.54410606692545,19.909039423102513,20.07417857198743,20.040495800436474,19.84596333396621,19.578744775615633,19.392494991305284,19.523796077701263,20.311700098973233,22.219287037907634,25.85708040278405,32.00809484592173,41.65422179712914,56.00359233270865,76.51849320268957,104.94335396267707
103.98110072955023,78.41812904784456,59.52959898044355,45.86046735540731,36.19950090843486,29.552357439126354,25.1153320291196,22.250166112557054,20.460252905846573,19.36850547802169,18.697085479681846,18.24912309431238,17.89249391510384,17.545657842594665,17.165510226681363,16.737147660634946,16.26541107642697,15.768037967500277,15.270234107156284,14.800463344960008,14.387251835723873,14.056810073670931,13.83129170810571,13.72753146913601,13.75613448920194,13.920824590139091,14.217998249514494,14.636472395737655,15.157456263550557,15.754818614572287,16.3957600510912,17.04203437344404,17.651891504297964,18.18293615314178,18.59611004573526,18.861010351683944,18.962752318533603,18.91056976420805,18.74832297116518,18.567049941280857,18.519654493022244,18.83777413953794,19.850813207682222,22.007063573342748,25.896768242295366,32.2769135045819,42.097465359431226,56.52869723481126,76.9891906415578,105.1740301962709
